ano,cpb,titulo,direcao,genero,produtora_maj,produtora_min,distribuidora,uf_bruto,uf2_bruto,max_salas,publico,renda_corrente,uf_maj,n_ufs,coproducao,decada,filmes_diretor_antes,filmes_distribuidora_antes,filmes_produtora_antes,estreia_do_diretor,experiencia_da_direcao,porte_da_distribuidora,contratos_fsa,projetos_incentivo,recebeu_fsa,recebeu_incentivo,origem_do_fomento,deflator,renda_deflacionada_2024,populacao_br,filmes_no_ano,sucesso_global,mediana_publico_do_ano,sucesso_no_ano
2005,B0500293600000,Vinícius,Miguel Faria Jr.,Documentário,1001 Filmes,,Uip,RJ,,32,271979,2378985.0,RJ,1.0,0,2000,1,6,1,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.8062179069267095,6675950.307310038,184184264.0,46,1,17289.0,1
2005,B0500340300000,Vlado: 30 Anos Depois,João Batista De Andrade,Documentário,Oeste Filmes/Tao Produções,João Batista De Andrade,Oeste Filmes Brasileiros,SP/SP,,2,3283,24902.0,SP,1.0,1,2000,3,0,0,0,estabelecida,nova,0.0,0.0,0.0,0.0,sem fomento,2.8062179069267095,69880.43831828891,184184264.0,46,1,17289.0,0
2005,B0500385000000,Vocação Do Poder,Eduardo Escorel/José Joffily,Documentário,Cinefilmes/Coevo Filmes,,Videofilmes,RJ/RJ,,3,1995,14914.0,RJ,1.0,0,2000,0,4,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.8062179069267095,41851.933863904946,184184264.0,46,0,17289.0,0
2005,B0500433700000,Xuxinha E Guto Contra Os Monstros Do Espaço,Clewerson Saremba/Moacyr Góes,Animação,Diler & Associados,,Warner,RJ,,52,596218,4259097.0,RJ,1.0,0,2000,0,16,11,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.8062179069267095,11951954.268737828,184184264.0,46,1,17289.0,1
2006,B0600599800000,1972,José Emílio Rondeau,Ficção,Grupo Novo De Cinema E Tv/Labocine,,Buena Vista,RJ/RJ,,21,6756,57994.0,RJ,1.0,0,2000,0,5,0,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,156208.48435989828,186770562.0,71,1,9443.5,0
2006,B0500440400000,A Concepção,José Eduardo Belmonte,Ficção,Olhos De Cão,34 Filmes/Risco Filmes/Estudios Quanta/Brasil Filmes/Megacolor/Matheus Nachtergaele,Imovision,SP,DF/SP/SP/SP/SP/-,15,20827,145883.0,SP,1.0,1,2000,0,8,2,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,392939.9993770914,186770562.0,71,1,9443.5,1
2006,B0400128700000,A Conspiração Do Silêncio,Ronaldo Duque,Ficção,Asacine Produções/Ronaldo Duque & Associados,,Polifilmes,DF/GO,,6,5676,38784.0,DF,2.0,0,2000,0,3,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,104465.80434897222,186770562.0,71,1,9443.5,0
2006,B0600500500000,A Festa De Margarette,Renato Falcão,Ficção,Filmik,,Accorde Audiovisuais,RS,,2,9486,,RS,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,,186770562.0,71,1,9443.5,1
2006,B0600494700000,A Ilha Do Terrível Rapaterra,Ariane Porto,Ficção,Raiz Produções,,Califórnia,SP,,37,5240,37729.0,SP,1.0,0,2000,0,0,4,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,101624.13191734666,186770562.0,71,1,9443.5,0
2006,B0500321500000,A Mochila Do Mascate,Antonia Ratto/Gabriela Greeb,Documentário,Tibet Filme,,Copacabana Filmes,RJ,,4,2191,6892.0,RJ,1.0,0,2000,0,3,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,18563.797534372847,186770562.0,71,0,9443.5,0
2006,B0500377400000,A Máquina,João Falcão,Ficção,Diler & Associados,,Buena Vista,RJ,,70,56088,440711.0,RJ,1.0,0,2000,0,5,13,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,1187067.5820039164,186770562.0,71,1,9443.5,1
2006,B0600476000000,A Odisséia Musical De Gilberto Mendes,Carlos De Moura Ribeiro Mendes,Documentário,Berço Esplêndido Produções Cinematográficas,,Berço Esplêndido,SP,,,,,SP,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,,186770562.0,71,,9443.5,
2006,B0400119600000,A Oitava Cor Do Arco-Íris,Amauri Tangará,Ficção,Cia D'Artes Do Brasil,,Polifilmes,MT,,2,274,2292.0,MT,1.0,0,2000,0,3,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,6173.567026811168,186770562.0,71,0,9443.5,0
2006,B0500323500000,Achados E Perdidos,José Joffily,Ficção,Coevo Filmes,,Imagem,RJ,,20,14328,109076.0,RJ,1.0,0,2000,3,4,2,0,estabelecida,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,293799.3006179995,186770562.0,71,1,9443.5,1
2006,B0600459600000,"Acredite, Um Espírito Baixou Em Mim",Jorge Moreno,Ficção,Fam Produções,,Fam Filmes,MG,,6,30458,211042.0,MG,1.0,0,2000,0,0,1,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,568447.6145167026,186770562.0,71,1,9443.5,1
2006,B0600461400000,Anjos Do Sol,Rudi Lagemann,Ficção,Caradecão Filmes,,Downtown,RJ,,44,79800,623063.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,1678237.867550631,186770562.0,71,1,9443.5,1
2006,B0600475100000,Boleiros 2,Ugo Giorgetti,Ficção,Sp Filmes De São Paulo,Maria Luisa Cardoso De Oliveira,Mais Filmes,SP,SP,22,10316,93786.0,SP,1.0,1,2000,3,6,3,0,estabelecida,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,252615.251822213,186770562.0,71,1,9443.5,1
2006,B0600490100000,Brasília 18%,Nelson Pereira Dos Santos,Ficção,Regina Filmes/Videofilmes,Chin Produções Artísticas,Sony,RJ/RJ,RJ,46,15587,136947.0,RJ,1.0,1,2000,2,0,0,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,368870.6298519673,186770562.0,71,1,9443.5,1
2006,B0500222300000,Brilhante,Conceição Senna,Documentário,Mp2 Produções,,Mp2,RJ,,3,1581,9720.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,26181.095768152074,186770562.0,71,0,9443.5,0
2006,B0400163200000,Cafundó,Clóvis Bueno/Paulo Betti,Ficção,Prole De Adão Produção Artísticas,Laz Audiovisual,Laz,RJ,PR,7,33534,185707.0,RJ,1.0,1,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,500207.07323212107,186770562.0,71,1,9443.5,1
2006,B0500431600000,Cafuné,Bruno Vianna,Ficção,Raccord Produções,,Filmes Do Estação,RJ,,1,4236,33727.0,RJ,1.0,0,2000,0,0,3,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,90844.631375768,186770562.0,71,1,9443.5,0
2006,B0600509100000,Canta Maria,Francisco Ramalho Jr.,Ficção,Ramalho Filmes,,Califórnia,SP,,34,7949,57359.0,SP,1.0,0,2000,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,154498.09384418052,186770562.0,71,1,9443.5,0
2006,B0600466700000,"Carnaval, Bexiga, Funk E Sombrinha",Marcus Vinícius Faustini,Documentário,Kl Produções,,Kl Produções,RJ,,,6955,59041.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,159028.60856455416,186770562.0,71,1,9443.5,0
2006,B0600555800000,Casseta E Planeta - Seus Problemas Acabaram,José Lavigne,Ficção,Globo Filmes,,Europa/Mam,RJ,,180,596624,4262366.0,RJ,1.0,0,2000,0,8,2,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,11480803.74947688,186770562.0,71,1,9443.5,1
2006,B0500440200000,Cerro Do Jarau,Beto Souza,Ficção,Imagem B,Walper Ruas Produções,Europa/Mam,RS,RS,3,6252,19195.0,RS,1.0,1,2000,0,8,0,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,51702.27708535793,186770562.0,71,1,9443.5,0
2006,B0500324300000,Crime Delicado,Beto Brant,Ficção,Drama Filmes,Ricca Produções/Megacolor/Brasil Filmes/Locall,Downtown,SP,SP/SP/SP/SP,4,21891,181460.0,SP,1.0,1,2000,3,0,1,0,estabelecida,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,488767.6582395962,186770562.0,71,1,9443.5,1
2006,B0600467200000,Depois Daquele Baile,Roberto Bomtempo,Ficção,Movimento Carioca Produções Artísticas,,Mais Filmes,RJ,,22,28869,247791.0,RJ,1.0,0,2000,0,6,0,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,667432.0886302644,186770562.0,71,1,9443.5,1
2006,B0600481600000,Dia De Festa,Toni Venturi,Documentário,Olhar Imaginário,,Pandora,SP,,2,1620,9975.0,SP,1.0,0,2000,3,9,3,0,estabelecida,pequena,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,26867.945502810384,186770562.0,71,0,9443.5,0
2006,B0500444600000,"Didi, O Caçador De Tesouros",Marcus Figueiredo,Ficção,Diler & Associados,,Buena Vista,RJ,,199,1024732,6220016.0,RJ,1.0,0,2000,0,5,13,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,16753789.565374298,186770562.0,71,1,9443.5,1
2006,B0500286600000,Do Luto À Luta,Evaldo Mocarzel,Documentário,Casa Azul Produções,,Mais Filmes,SP,,5,3107,26991.0,SP,1.0,0,2000,2,6,0,0,iniciante,pequena,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,72701.02426730376,186770562.0,71,1,9443.5,0
2006,B1101450100000,Do Outro Lado Do Rio,Lucas Bambozzi,Documentário,Illud Tempus,,Distribuição Própria,SP,,,,,SP,1.0,0,2000,0,1,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,,186770562.0,71,,9443.5,
2006,B0500376500000,Dom Helder Camara - O Santo Rebelde,Erika Bauer,Documentário,Cor Filmes,,Pandora,DF,,2,3592,23410.0,DF,1.0,0,2000,0,9,0,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,63055.499170004114,186770562.0,71,1,9443.5,0
2006,B0500209900000,Estamira,Marcos Prado,Documentário,Zazen Produções,,Riofilme,RJ,,8,40992,317423.0,RJ,1.0,0,2000,0,120,2,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,854987.8561742938,186770562.0,71,1,9443.5,1
2006,B0500441200000,Eu Me Lembro,Edgard Navarro,Ficção,Truque,,Pandora,BA,,5,15094,124394.0,BA,1.0,0,2000,0,9,1,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,335058.7682081799,186770562.0,71,1,9443.5,1
2006,B0400127500000,Família Alcântara,Daniel Solá Santiago/Lilian Solá Santiago,Documentário,Daniel Solá Santiago Produções,,Daniel Solá Santiago,SP,,1,307,2345.0,SP,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,6316.324030485248,186770562.0,71,0,9443.5,0
2006,B0600566800000,Fica Comigo Esta Noite,João Falcão,Ficção,Diler & Associados,,Buena Vista,RJ,,80,249248,1925083.0,RJ,1.0,0,2000,0,5,13,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,5185265.677432253,186770562.0,71,1,9443.5,1
2006,B0600467100000,Gatão De Meia Idade,Antonio Carlos Da Fontoura,Ficção,Ipê Artes,,Downtown,RJ,,38,81947,751249.0,RJ,1.0,0,2000,1,0,2,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,2023510.4953424358,186770562.0,71,1,9443.5,1
2006,B0500442700000,Ginga – A Alma Do Futebol Brasileiro,Hank Levine/Marcelo Machado/Tocha Alves,Documentário,O2 Filmes,,O2 Filmes,SP,,3,1266,3925.0,SP,1.0,0,2000,0,0,3,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,10572.098856995564,186770562.0,71,0,9443.5,0
2006,B0500264200000,Helena Meireles A Dama Da Viola,Francisco De Paula,Documentário,Naive Produções Artísticas,,Cinebr,SP,,1,2495,9394.0,SP,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,25303.005519137918,186770562.0,71,0,9443.5,0
2006,B0600493900000,Incuráveis,Gustavo Acioli,Ficção,Lavoro Produções,,Polifilmes,RJ,,,1871,14382.0,RJ,1.0,0,2000,0,3,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,38738.32503472872,186770562.0,71,0,9443.5,0
2006,B0600539200000,Intervalo Clandestino,Eryk Rocha,Documentário,Grupo Novo De Cinema E Tv,,Gnctv,RJ,,,,419.0,RJ,1.0,0,2000,1,0,4,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,1128.5883875365967,186770562.0,71,,9443.5,
2006,B0600477800000,Irma Vap - O Retorno,Carla Camurati,Ficção,Copacabana Filmes E Produções/Pequena Central,,Downtown,SP/RJ,,100,247325,2239090.0,SP,2.0,0,2000,3,0,0,0,estabelecida,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,6031052.440690496,186770562.0,71,1,9443.5,1
2006,B0500439200000,Meninas,Sandra Werneck,Documentário,Cineluz Produções/Giros,Sandra Werneck,Downtown,RJ/RJ,,4,4208,26415.0,RJ,1.0,1,2000,2,0,0,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,71149.55192548735,186770562.0,71,1,9443.5,0
2006,B0500316800000,Moacir Arte Bruta,Walter Carvalho,Documentário,Kinofilme/República Pureza Filmes,,Riofilme,RJ/RJ,,2,2271,16966.0,RJ,1.0,0,2000,0,120,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,45698.402345932926,186770562.0,71,0,9443.5,0
2006,B0600546700000,Muito Gelo E Dois Dedos D'Água,Daniel Filho,Ficção,Globo Filmes,Lereby,Buena Vista,RJ,RJ,132,509098,3960788.0,RJ,1.0,1,2000,2,5,2,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,10668494.850344393,186770562.0,71,1,9443.5,1
2006,B0600459900000,Mulheres Do Brasil,Malu De Martino,Ficção,Eh! Filmes/Estudios Quanta,,Playarte,RJ/SP,,90,48293,369464.0,RJ,2.0,0,2000,0,1,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,995161.7661403845,186770562.0,71,1,9443.5,1
2006,B0500183300000,No Meio Da Rua,Antonio Carlos Da Fontoura,Ficção,Canto Claro Produções Artísticas,,Film Connection,RJ,,8,2133,12317.0,RJ,1.0,0,2000,1,0,0,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,33176.188948182,186770562.0,71,0,9443.5,0
2006,B0600504400000,Nzinga,Octávio Bezerra,Documentário,Olhar Feminino Produções,,Olhar Feminino,RJ,,1,21,212.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,571.028014696321,186770562.0,71,0,9443.5,0
2006,B0400051700000,O Amigo Invisível,Maria Letícia,Ficção,"Estúdio, Pesquisa E Criações Artísticas/Quanta-Rio",,Riofilme,RJ/RJ,,4,1030,5517.0,RJ,1.0,0,2000,0,120,0,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,14860.196023960389,186770562.0,71,0,9443.5,0
2006,B0600572700000,O Ano Em Que Meus Pais Saíram De Férias,Cao Hamburger,Ficção,Caos Produções/Gullane,,Buena Vista,SP/SP,,70,368986,3169763.0,SP,1.0,0,2000,1,5,0,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,8537846.570508746,186770562.0,71,1,9443.5,1
2006,B0600616600000,O Cavaleiro Didi E A Princesa Lili,Marcus Figueiredo,Ficção,Diler & Associados,,Buena Vista,RJ,,163,742340,4672418.0,RJ,1.0,0,2000,0,5,13,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,12585290.445147898,186770562.0,71,1,9443.5,1
2006,B0600587200000,O Céu De Suely,Karim Aïnouz,Ficção,Videofilmes,,Downtown,RJ,,10,73892,604614.0,RJ,1.0,0,2000,1,0,14,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,1628544.962630195,186770562.0,71,1,9443.5,1
2006,B0600496100000,O Dia Em Que O Brasil Esteve Aqui,Caito Ortiz,Documentário,Prodigo Films,,Pródigo,SP,,6,778,5300.0,SP,1.0,0,2000,1,0,1,0,iniciante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,14275.700367408022,186770562.0,71,0,9443.5,0
2006,B0500434100000,O Homem Pode Voar - A Saga De Santos Dumont,Nelson Hoineff,Documentário,Comalt - Comunicação Alternativa,,Riofilme,RJ,,6,1912,16332.0,RJ,1.0,0,2000,0,120,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,43990.70535858638,186770562.0,71,0,9443.5,0
2006,B0600547100000,O Maior Amor Do Mundo,Cacá Diegues,Ficção,Luz Mágica Produções,Globo Filmes/Lereby,Sony,RJ,RJ/RJ,135,209741,1723672.0,RJ,1.0,1,2000,3,0,0,0,estabelecida,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,4642759.434658664,186770562.0,71,1,9443.5,1
2006,B0600451500000,O Sol - Caminhando Contra O Vento,Tetê Moraes,Documentário,Vemver Brasil,,Riofilme,RJ,,18,9401,49026.0,RJ,1.0,0,2000,1,120,1,0,iniciante,grande,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,132052.92192689542,186770562.0,71,1,9443.5,0
2006,B0500265400000,O Veneno Da Madrugada,Ruy Guerra,Ficção,Lagoa Cultural,,Uip,RJ,,5,3639,27907.0,RJ,1.0,0,2000,1,7,1,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,75168.29625533127,186770562.0,71,1,9443.5,0
2006,B0600592800000,Olhar Estrangeiro,Lucia Murat,Documentário,Taiga Filmes E Vídeo,Limite Produções,Riofilme,RJ,RJ,4,4750,33928.0,RJ,1.0,1,2000,3,120,3,0,estabelecida,grande,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,91386.03057838102,186770562.0,71,1,9443.5,0
2006,B0600497600000,Outra Memória,Chico Faganello,Ficção,Filmes Que Voam,,Pipa,SC,,,976,4363.0,SC,1.0,0,2000,0,1,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,11751.864283585133,186770562.0,71,0,9443.5,0
2006,B0500433200000,Se Eu Fosse Você,Daniel Filho,Ficção,Total Entertainment,Globo Filmes/Lereby,Fox,RJ,RJ/RJ,197,3644956,28916137.0,RJ,1.0,1,2000,2,11,1,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,77886435.39526807,186770562.0,71,1,9443.5,1
2006,B0600587800000,Solo Dios Sabe,Carlos Bolado,Ficção,Dezenove Som E Imagens,,Buena Vista,SP,,8,4301,29765.0,SP,1.0,0,2000,0,5,3,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,80172.8719690377,186770562.0,71,1,9443.5,0
2006,B0600535300000,Sonhos E Desejos,Marcelo Santiago,Ficção,Filmes Do Equador,,Uip,RJ,,24,13613,108151.0,RJ,1.0,0,2000,0,7,7,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,291307.7868746311,186770562.0,71,1,9443.5,1
2006,B0400146400000,"Soy Cuba, O Mamute Siberiano",Vicente Ferraz,Documentário,Três Mundos Produções,Urca Filmes,Imovision,RJ,RJ,6,16556,127740.0,RJ,1.0,1,2000,0,8,0,1,estreante,pequena,0.0,2.0,0.0,1.0,só incentivo,2.693528371209061,344071.3141382454,186770562.0,71,1,9443.5,1
2006,B0500438700000,Tapete Vermelho,Luiz Alberto Pereira,Ficção,Lapfilme,Ccfbr Produções/Mastershot Produções/Estudios Quanta,Pandora,SP,SP/SP/SP,28,50955,275515.0,SP,1.0,1,2000,2,9,2,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,742107.4691936644,186770562.0,71,1,9443.5,1
2006,B0600605700000,Tow In Surfing,Jorge Guimarães/Rosaldo Cavalcanti,Documentário,Iaiá Filmes/Tow In Sports Brasil,,Iaiá Filmes,RJ/RJ,,2,2398,19935.0,RJ,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,53695.48808005263,186770562.0,71,0,9443.5,0
2006,B0600552000000,Trair E Coçar É Só Começar,Moacyr Góes,Ficção,Diler & Associados,,Fox,RJ,,168,481006,3486329.0,RJ,1.0,0,2000,6,11,13,0,veterana,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,9390526.072868913,186770562.0,71,1,9443.5,1
2006,B0600471600000,Um Craque Chamado Divino,Penna Filho,Documentário,Penna Filho Produções,,Pandora,SC,,1,1148,8978.0,SC,1.0,0,2000,0,9,0,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,24182.49771671495,186770562.0,71,0,9443.5,0
2006,B0600522500000,Veias E Vinhos: Uma História Brasileira,João Batista De Andrade,Ficção,Oeste Filmes,Locall/Andrade Produções Cinematográficas,Polifilmes,SP,SP/SP,2,4149,19091.0,SP,1.0,1,2000,4,3,1,0,estabelecida,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,51422.150134752184,186770562.0,71,1,9443.5,0
2006,B0500230100000,Vestido De Noiva,Joffre Rodrigues,Ficção,Jbr Filmes,,Riofilme,RJ,,29,5871,45380.0,RJ,1.0,0,2000,0,120,1,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,122232.31748546718,186770562.0,71,1,9443.5,0
2006,B0500433000000,Vinho De Rosas,Elza Cataldo,Ficção,Persona Filmes,,Persona,MG,,2,23817,91817.0,MG,1.0,0,2000,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,247311.69445930235,186770562.0,71,1,9443.5,1
2006,B0500436300000,"Wood & Stock: Sexo, Orégano E Rock",Otto Guerra,Animação,Otto Desenhos Animados,,Downtown,RS,,15,55231,441039.0,RS,1.0,0,2000,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,1187951.059309673,186770562.0,71,1,9443.5,1
2006,B0600616500000,Xuxa Gêmeas,Jorge Fernando,Ficção,Diler & Associados,,Fox,RJ,,277,1035700,5802977.0,RJ,1.0,0,2000,1,11,13,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,15630483.186973643,186770562.0,71,1,9443.5,1
2006,B0600535800000,Zuzu Angel,Sergio Rezende,Ficção,Toscana Audiovisual,Warner,Warner,RJ,SP,173,774318,5789238.0,RJ,1.0,1,2000,4,19,0,0,estabelecida,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,15593476.800681602,186770562.0,71,1,9443.5,1
2006,B0600533100000,Zé Pureza,Marcelo Ernandez,Documentário,Marcelo Ernandez,,Pipa,RJ,,2,415,1625.0,RJ,1.0,0,2000,0,1,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.693528371209061,4376.983603214724,186770562.0,71,0,9443.5,0
2006,B0500388300000,Árido Movie,Lírio Ferreira,Ficção,Cinema Brasil Digital,,Europa/Mam,RJ,,4,21729,285246.0,RJ,1.0,0,2000,0,8,1,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.693528371209061,768318.1937738998,186770562.0,71,1,9443.5,1
2007,B0700778300000,3 Efes,Carlos Gerbase,Ficção,Casa De Cinema De Porto Alegre,Regra Três,Casa De Cinema De Porto Alegre,RS,RS,6,1358,7690.0,RS,1.0,1,2000,2,0,5,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,2.5988934183824415,19985.490387360976,,78,0,13334.0,0
2007,B0700735300000,3 Irmãos De Sangue,Ângela Patrícia Reiniger,Documentário,No Ar Comunicação,,Filmes Do Estação,RJ,,8,6873,64086.0,RJ,1.0,0,2000,0,1,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,2.5988934183824415,166552.68361045714,,78,1,13334.0,0
2007,B0400163000000,500 Almas,Joel Pizzini,Documentário,Grifa Filmes,,Riofilme,SP,,3,3833,26489.0,SP,1.0,0,2000,0,127,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,2.5988934183824415,68842.08775953249,,78,1,13334.0,0
2007,B0700722200000,A Casa De Alice,Chico Teixeira,Ficção,Superfilmes,,Imovision,SP,,13,24625,186903.0,SP,1.0,0,2000,0,10,4,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.5988934183824415,485740.97657593346,,78,1,13334.0,1
2007,B0600628300000,A Grande Família - O Filme,Maurício Farias,Ficção,Globo Filmes,,Europa/Mam,RJ,,262,2035576,15482240.0,RJ,1.0,0,2000,1,11,4,0,iniciante,pequena,0.0,0.0,0.0,0.0,sem fomento,2.5988934183824415,40236691.63781737,,78,1,13334.0,1
2007,B0700676700000,A História Das Três Marias,Silvana Soares/Zackia Resende,Ficção,Zs Três Marias Audiovisuais,,Zs Três Marias Audiovisuais,MG,,1,,,MG,1.0,0,2000,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.5988934183824415,,,78,,13334.0,
2007,B0700641700000,A Turma Da Mônica Em Uma Aventura No Tempo,Maurício De Sousa,Animação,Diler & Associados,,Buena Vista,RJ,,160,545482,4010200.0,RJ,1.0,0,2000,0,13,19,1,estreante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.5988934183824415,10422082.386397267,,78,1,13334.0,1
2007,B0700746500000,A Via Láctea,Lina Chamie,Ficção,Girafa Filmes,,Europa/Mam,SP,,5,13334,100271.0,SP,1.0,0,2000,1,11,0,0,iniciante,pequena,0.0,1.0,0.0,1.0,só incentivo,2.5988934183824415,260593.64195462578,,78,1,13334.0,0
2007,B0600514100000,Aboio,Marília Rocha,Documentário,Anavilhana/Grupo Novo De Cinema E Tv,,Iaiá Filmes,MG/RJ,,2,857,5870.0,MG,2.0,0,2000,0,1,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,2.5988934183824415,15255.504365904932,,78,0,13334.0,0
2007,B0600527900000,Antônia,Tata Amaral,Ficção,Coração Da Selva,,Downtown,SP,,125,79428,600698.0,SP,1.0,0,2000,2,7,0,0,iniciante,pequena,0.0,2.0,0.0,1.0,só incentivo,2.5988934183824415,1561150.0786354959,,78,1,13334.0,1
2007,B0500256500000,As Tentações Do Irmão Sebastião,José Araújo,Ficção,Ganesh Produções,,Riofilme,CE,,2,546,3086.0,CE,1.0,0,2000,1,127,1,0,iniciante,grande,0.0,1.0,0.0,1.0,só incentivo,2.5988934183824415,8020.185089128215,,78,0,13334.0,0
